punk_id,type,gender,skin_tone,attr_count,img_url,avg_price,category,bubble_color
1,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk1.png,31.0,Human Male,#A4031F
14,Human,Female,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk14.png,1.75,Human Female,#A4031F
53,Human,Female,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk53.png,57.330000000000005,Human Female,#F2A359
89,Human,Female,Dark,1,https://www.larvalabs.com/cryptopunks/cryptopunk89.png,19.99,Human Female,#A4031F
116,Human,Female,Dark,4,https://www.larvalabs.com/cryptopunks/cryptopunk116.png,1.7999999999999998,Human Female,#A4031F
118,Human,Female,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk118.png,20.35,Human Female,#F2A359
124,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk124.png,17.3,Human Male,#DB9065
138,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk138.png,32.435,Human Male,#F2A359
139,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk139.png,51.2175,Human Male,#DB9065
141,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk141.png,39.5,Human Male,#A4031F
143,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk143.png,165.0,Human Male,#F2A359
150,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk150.png,133.495,Human Female,#DB9065
155,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk155.png,12.0,Human Male,#A4031F
160,Human,Female,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk160.png,41.0,Human Female,#DB9065
161,Human,Female,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk161.png,62.89333333333334,Human Female,#A4031F
168,Human,Female,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk168.png,25.0,Human Female,#F2A359
169,Human,Female,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk169.png,35.99666666666667,Human Female,#DB9065
173,Human,Female,Dark,5,https://www.larvalabs.com/cryptopunks/cryptopunk173.png,74.95,Human Female,#A4031F
186,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk186.png,21.5,Human Male,#A4031F
195,Human,Female,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk195.png,16.0,Human Female,#F2A359
197,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk197.png,39.8,Human Male,#A4031F
203,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk203.png,100.962,Human Male,#F2A359
211,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk211.png,63.15,Human Male,#A4031F
229,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk229.png,122.475,Human Male,#F2A359
234,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk234.png,24.99,Human Male,#F2A359
239,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk239.png,22.925,Human Male,#A4031F
240,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk240.png,41.5,Human Female,#DB9065
241,Human,Female,Light,1,https://www.larvalabs.com/cryptopunks/cryptopunk241.png,5.0,Human Female,#F2A359
249,Human,Female,Light,1,https://www.larvalabs.com/cryptopunks/cryptopunk249.png,0.95,Human Female,#F2A359
252,Human,Male,Albino,2,https://www.larvalabs.com/cryptopunks/cryptopunk252.png,33.5,Human Male,#F2DC5D
257,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk257.png,53.373333333333335,Human Male,#F2A359
258,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk258.png,25.66333333333333,Human Male,#DB9065
259,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk259.png,82.95,Human Male,#F2A359
260,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk260.png,81.8575,Human Male,#A4031F
263,Human,Male,Albino,2,https://www.larvalabs.com/cryptopunks/cryptopunk263.png,107.0,Human Male,#F2DC5D
273,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk273.png,96.0,Human Male,#F2A359
280,Human,Male,Albino,1,https://www.larvalabs.com/cryptopunks/cryptopunk280.png,1.2,Human Male,#F2DC5D
283,Human,Female,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk283.png,27.49,Human Female,#F2A359
285,Human,Female,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk285.png,30.99,Human Female,#F2A359
286,Human,Male,Albino,2,https://www.larvalabs.com/cryptopunks/cryptopunk286.png,56.16333333333333,Human Male,#F2DC5D
287,Human,Female,Albino,3,https://www.larvalabs.com/cryptopunks/cryptopunk287.png,25.66333333333333,Human Female,#F2DC5D
291,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk291.png,25.0,Human Male,#DB9065
294,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk294.png,8.45,Human Male,#A4031F
299,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk299.png,12.77,Human Male,#A4031F
300,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk300.png,82.54666666666667,Human Male,#F2A359
307,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk307.png,46.5,Human Male,#DB9065
308,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk308.png,23.9,Human Male,#F2A359
312,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk312.png,77.7,Human Male,#F2A359
318,Human,Female,Albino,3,https://www.larvalabs.com/cryptopunks/cryptopunk318.png,27.0,Human Female,#F2DC5D
322,Human,Female,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk322.png,27.4875,Human Female,#DB9065
325,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk325.png,83.0,Human Male,#A4031F
328,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk328.png,38.626666666666665,Human Male,#F2A359
329,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk329.png,24.28,Human Female,#DB9065
332,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk332.png,18.37,Human Male,#A4031F
335,Human,Male,Medium,1,https://www.larvalabs.com/cryptopunks/cryptopunk335.png,64.0,Human Male,#DB9065
338,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk338.png,26.99,Human Male,#F2A359
339,Human,Female,Albino,5,https://www.larvalabs.com/cryptopunks/cryptopunk339.png,119.698,Human Female,#F2DC5D
340,Human,Male,Medium,4,https://www.larvalabs.com/cryptopunks/cryptopunk340.png,110.25,Human Male,#DB9065
341,Human,Female,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk341.png,74.995,Human Female,#F2A359
342,Human,Female,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk342.png,96.03000000000002,Human Female,#F2A359
344,Human,Male,Dark,1,https://www.larvalabs.com/cryptopunks/cryptopunk344.png,15.0,Human Male,#A4031F
349,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk349.png,54.79,Human Male,#A4031F
352,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk352.png,27.39,Human Female,#DB9065
353,Human,Female,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk353.png,36.4975,Human Female,#F2A359
355,Human,Female,Albino,4,https://www.larvalabs.com/cryptopunks/cryptopunk355.png,0.6,Human Female,#F2DC5D
364,Human,Male,Albino,2,https://www.larvalabs.com/cryptopunks/cryptopunk364.png,360.0,Human Male,#F2DC5D
365,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk365.png,28.275,Human Male,#F2A359
368,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk368.png,27.265,Human Female,#DB9065
376,Human,Female,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk376.png,27.445,Human Female,#F2A359
381,Human,Female,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk381.png,24.49,Human Female,#F2A359
382,Human,Female,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk382.png,130.0,Human Female,#F2A359
383,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk383.png,39.7,Human Female,#DB9065
385,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk385.png,102.30333333333331,Human Female,#DB9065
387,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk387.png,175.0,Human Male,#DB9065
399,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk399.png,114.9,Human Male,#A4031F
402,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk402.png,6.996666666666666,Human Male,#A4031F
404,Human,Female,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk404.png,0.95,Human Female,#F2A359
406,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk406.png,166.4975,Human Male,#A4031F
410,Human,Male,Albino,2,https://www.larvalabs.com/cryptopunks/cryptopunk410.png,27.0,Human Male,#F2DC5D
411,Human,Female,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk411.png,24.99,Human Female,#F2A359
416,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk416.png,65.0,Human Male,#A4031F
418,Human,Female,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk418.png,105.0,Human Female,#A4031F
422,Human,Female,Light,4,https://www.larvalabs.com/cryptopunks/cryptopunk422.png,74.995,Human Female,#F2A359
423,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk423.png,70.185,Human Male,#A4031F
426,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk426.png,19.95,Human Male,#A4031F
430,Human,Female,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk430.png,26.195,Human Female,#A4031F
431,Human,Female,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk431.png,26.99,Human Female,#A4031F
432,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk432.png,145.0,Human Male,#DB9065
434,Human,Male,Albino,2,https://www.larvalabs.com/cryptopunks/cryptopunk434.png,72.725,Human Male,#F2DC5D
435,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk435.png,35.975,Human Male,#DB9065
441,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk441.png,27.392222222222223,Human Male,#A4031F
445,Human,Female,Dark,4,https://www.larvalabs.com/cryptopunks/cryptopunk445.png,125.66666666666669,Human Female,#A4031F
446,Human,Female,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk446.png,17.994999999999997,Human Female,#DB9065
447,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk447.png,23.33333333333333,Human Male,#DB9065
449,Human,Female,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk449.png,29.33857142857143,Human Female,#DB9065
457,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk457.png,102.31666666666666,Human Male,#F2A359
465,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk465.png,14.0,Human Male,#F2A359
470,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk470.png,18.445,Human Male,#A4031F
471,Human,Female,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk471.png,14.99,Human Female,#A4031F
473,Human,Female,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk473.png,29.99,Human Female,#F2A359
480,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk480.png,135.0,Human Male,#DB9065
483,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk483.png,25.58225,Human Male,#F2A359
485,Human,Male,Medium,4,https://www.larvalabs.com/cryptopunks/cryptopunk485.png,16.0,Human Male,#DB9065
486,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk486.png,26.75,Human Female,#DB9065
488,Human,Female,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk488.png,26.12,Human Female,#DB9065
489,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk489.png,67.31888888888889,Human Male,#A4031F
490,Human,Female,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk490.png,78.45,Human Female,#F2A359
494,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk494.png,72.33,Human Male,#F2A359
496,Human,Male,Medium,4,https://www.larvalabs.com/cryptopunks/cryptopunk496.png,90.0,Human Male,#DB9065
497,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk497.png,21.83,Human Male,#F2A359
501,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk501.png,125.0,Human Female,#DB9065
503,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk503.png,64.0,Human Male,#F2A359
505,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk505.png,38.125,Human Male,#DB9065
506,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk506.png,27.985,Human Male,#DB9065
507,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk507.png,27.99,Human Female,#DB9065
509,Human,Female,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk509.png,20.475,Human Female,#A4031F
512,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk512.png,89.49666666666667,Human Male,#A4031F
516,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk516.png,0.6,Human Male,#DB9065
518,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk518.png,28.0,Human Male,#DB9065
522,Human,Female,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk522.png,33.99,Human Female,#F2A359
526,Human,Male,Albino,2,https://www.larvalabs.com/cryptopunks/cryptopunk526.png,54.995,Human Male,#F2DC5D
531,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk531.png,36.0175,Human Male,#A4031F
534,Human,Female,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk534.png,68.21333333333332,Human Female,#A4031F
536,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk536.png,167.0,Human Male,#A4031F
537,Human,Female,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk537.png,120.0,Human Female,#A4031F
538,Human,Female,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk538.png,24.495,Human Female,#DB9065
547,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk547.png,20.24,Human Female,#DB9065
548,Human,Female,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk548.png,30.368888888888893,Human Female,#A4031F
550,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk550.png,74.99,Human Male,#DB9065
551,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk551.png,48.94,Human Male,#DB9065
553,Human,Female,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk553.png,77.845,Human Female,#A4031F
555,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk555.png,71.45,Human Male,#A4031F
561,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk561.png,198.5,Human Male,#DB9065
563,Human,Female,Light,4,https://www.larvalabs.com/cryptopunks/cryptopunk563.png,65.0,Human Female,#F2A359
564,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk564.png,78.188,Human Male,#A4031F
568,Human,Male,Albino,2,https://www.larvalabs.com/cryptopunks/cryptopunk568.png,39.0,Human Male,#F2DC5D
570,Human,Male,Albino,3,https://www.larvalabs.com/cryptopunks/cryptopunk570.png,56.995,Human Male,#F2DC5D
573,Human,Female,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk573.png,107.96,Human Female,#DB9065
577,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk577.png,28.8,Human Male,#DB9065
578,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk578.png,25.5,Human Male,#DB9065
583,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk583.png,23.0,Human Male,#F2A359
586,Human,Female,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk586.png,34.23833333333334,Human Female,#F2A359
588,Human,Female,Dark,5,https://www.larvalabs.com/cryptopunks/cryptopunk588.png,60.0,Human Female,#A4031F
589,Human,Female,Medium,4,https://www.larvalabs.com/cryptopunks/cryptopunk589.png,16.99,Human Female,#DB9065
591,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk591.png,21.65,Human Male,#F2A359
593,Human,Female,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk593.png,57.5,Human Female,#DB9065
596,Human,Female,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk596.png,104.65,Human Female,#DB9065
599,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk599.png,19.99,Human Male,#DB9065
604,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk604.png,8.0,Human Female,#DB9065
605,Human,Male,Medium,5,https://www.larvalabs.com/cryptopunks/cryptopunk605.png,50.0,Human Male,#DB9065
607,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk607.png,18.0,Human Male,#DB9065
608,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk608.png,94.99666666666668,Human Male,#F2A359
610,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk610.png,86.46,Human Male,#DB9065
613,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk613.png,64.89666666666666,Human Male,#F2A359
615,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk615.png,29.99,Human Male,#DB9065
616,Human,Female,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk616.png,65.6225,Human Female,#F2A359
617,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk617.png,61.7,Human Male,#A4031F
618,Human,Female,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk618.png,93.896,Human Female,#A4031F
620,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk620.png,27.396,Human Female,#DB9065
622,Human,Male,Dark,4,https://www.larvalabs.com/cryptopunks/cryptopunk622.png,59.352500000000006,Human Male,#A4031F
627,Human,Male,Albino,1,https://www.larvalabs.com/cryptopunks/cryptopunk627.png,66.25,Human Male,#F2DC5D
628,Human,Female,Albino,4,https://www.larvalabs.com/cryptopunks/cryptopunk628.png,70.2175,Human Female,#F2DC5D
632,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk632.png,50.833333333333336,Human Male,#DB9065
636,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk636.png,81.2475,Human Male,#DB9065
638,Human,Male,Medium,4,https://www.larvalabs.com/cryptopunks/cryptopunk638.png,109.33333333333331,Human Male,#DB9065
639,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk639.png,46.1225,Human Male,#A4031F
642,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk642.png,87.51333333333332,Human Female,#DB9065
643,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk643.png,62.305,Human Male,#DB9065
648,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk648.png,41.295,Human Male,#F2A359
650,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk650.png,132.495,Human Male,#A4031F
660,Human,Female,Dark,4,https://www.larvalabs.com/cryptopunks/cryptopunk660.png,84.14999999999999,Human Female,#A4031F
661,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk661.png,45.9375,Human Male,#A4031F
665,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk665.png,6.0,Human Male,#DB9065
668,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk668.png,23.99,Human Female,#DB9065
669,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk669.png,14.226666666666668,Human Female,#DB9065
675,Human,Female,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk675.png,4.996666666666667,Human Female,#A4031F
678,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk678.png,21.69,Human Male,#A4031F
680,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk680.png,11.7,Human Male,#A4031F
682,Human,Female,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk682.png,25.465,Human Female,#DB9065
684,Human,Female,Medium,4,https://www.larvalabs.com/cryptopunks/cryptopunk684.png,159.0,Human Female,#DB9065
685,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk685.png,26.0,Human Male,#DB9065
686,Human,Male,Medium,5,https://www.larvalabs.com/cryptopunks/cryptopunk686.png,61.385,Human Male,#DB9065
690,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk690.png,65.69,Human Male,#F2A359
695,Human,Female,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk695.png,75.7,Human Female,#DB9065
698,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk698.png,164.995,Human Male,#F2A359
700,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk700.png,76.685,Human Male,#A4031F
701,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk701.png,68.0,Human Male,#F2A359
702,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk702.png,41.35428571428572,Human Male,#F2A359
703,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk703.png,63.495,Human Male,#F2A359
704,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk704.png,66.35428571428572,Human Male,#DB9065
706,Human,Female,Medium,1,https://www.larvalabs.com/cryptopunks/cryptopunk706.png,5.0,Human Female,#DB9065
709,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk709.png,56.218,Human Male,#A4031F
713,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk713.png,106.5,Human Male,#A4031F
715,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk715.png,14.95,Human Male,#F2A359
716,Human,Male,Medium,4,https://www.larvalabs.com/cryptopunks/cryptopunk716.png,113.995,Human Male,#DB9065
717,Human,Female,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk717.png,16.898000000000003,Human Female,#F2A359
718,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk718.png,80.495,Human Male,#DB9065
721,Human,Female,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk721.png,40.0,Human Female,#A4031F
729,Human,Female,Albino,2,https://www.larvalabs.com/cryptopunks/cryptopunk729.png,24.996666666666663,Human Female,#F2DC5D
730,Human,Male,Light,3,https://www.larvalabs.com/cryptopunks/cryptopunk730.png,23.25,Human Male,#F2A359
735,Human,Male,Medium,4,https://www.larvalabs.com/cryptopunks/cryptopunk735.png,92.445,Human Male,#DB9065
740,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk740.png,89.99,Human Male,#DB9065
743,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk743.png,15.5525,Human Male,#A4031F
744,Human,Female,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk744.png,69.0,Human Female,#F2A359
745,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk745.png,68.475,Human Male,#DB9065
749,Human,Female,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk749.png,37.495,Human Female,#A4031F
750,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk750.png,46.38,Human Male,#A4031F
751,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk751.png,46.9375,Human Male,#DB9065
753,Human,Female,Albino,2,https://www.larvalabs.com/cryptopunks/cryptopunk753.png,84.77,Human Female,#F2DC5D
759,Human,Female,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk759.png,31.946,Human Female,#A4031F
762,Human,Male,Albino,1,https://www.larvalabs.com/cryptopunks/cryptopunk762.png,70.0,Human Male,#F2DC5D
765,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk765.png,32.0,Human Male,#DB9065
769,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk769.png,87.94666666666667,Human Male,#DB9065
772,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk772.png,24.0,Human Male,#F2A359
773,Human,Female,Albino,3,https://www.larvalabs.com/cryptopunks/cryptopunk773.png,44.498000000000005,Human Female,#F2DC5D
774,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk774.png,80.5,Human Male,#DB9065
777,Human,Male,Medium,4,https://www.larvalabs.com/cryptopunks/cryptopunk777.png,18.99,Human Male,#DB9065
782,Human,Female,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk782.png,52.212500000000006,Human Female,#F2A359
784,Human,Male,Light,4,https://www.larvalabs.com/cryptopunks/cryptopunk784.png,98.66333333333334,Human Male,#F2A359
793,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk793.png,112.19,Human Male,#DB9065
794,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk794.png,117.33333333333331,Human Male,#DB9065
797,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk797.png,47.92,Human Male,#DB9065
800,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk800.png,130.41,Human Male,#F2A359
803,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk803.png,25.633333333333336,Human Male,#A4031F
807,Human,Male,Dark,3,https://www.larvalabs.com/cryptopunks/cryptopunk807.png,20.266666666666666,Human Male,#A4031F
812,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk812.png,6.0,Human Male,#DB9065
814,Human,Male,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk814.png,111.7175,Human Male,#DB9065
817,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk817.png,68.8,Human Male,#A4031F
818,Human,Female,Medium,3,https://www.larvalabs.com/cryptopunks/cryptopunk818.png,145.0,Human Female,#DB9065
819,Human,Male,Light,4,https://www.larvalabs.com/cryptopunks/cryptopunk819.png,12.0,Human Male,#F2A359
820,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk820.png,22.381666666666664,Human Male,#DB9065
824,Human,Male,Dark,2,https://www.larvalabs.com/cryptopunks/cryptopunk824.png,33.5,Human Male,#A4031F
825,Human,Female,Light,4,https://www.larvalabs.com/cryptopunks/cryptopunk825.png,26.495,Human Female,#F2A359
827,Human,Male,Light,2,https://www.larvalabs.com/cryptopunks/cryptopunk827.png,81.83333333333333,Human Male,#F2A359
836,Human,Male,Medium,2,https://www.larvalabs.com/cryptopunks/cryptopunk836.png,61.85,Human Male,#DB9065
838,Human,Female,Light,1,https://www.larvalabs.com/cryptopunks/cryptopunk838.png,3.0,Human Female,#F2A359
839,Human,Female,Albino,3,https://www.larvalabs.com/cryptopunks/cryptopunk839.png,18.82,Human Female,#F2DC5D
