tx_id,date_time,from,to,eth_price,punk_id,punk_skin_tone,punk_skin_tone_color
72,2017-06-27 22:06:22,1707,3702,0.1,2624,Light,#F2A359
73,2017-06-27 23:06:58,3702,335,0.15303788420300216,2624,Light,#F2A359
74,2017-06-28 03:06:04,2133,335,0.10093947217441193,8523,Light,#F2A359
75,2017-06-28 04:06:06,1162,3702,0.03,9571,Dark,#A4031F
76,2017-06-28 04:06:28,1162,3702,0.05,5880,Light,#F2A359
77,2017-06-28 04:06:31,1162,3702,0.05,3226,Medium,#DB9065
78,2017-06-28 11:06:20,2133,4476,0.1,8527,Light,#F2A359
79,2017-06-28 12:06:13,2133,4476,0.1,8526,Light,#F2A359
80,2017-06-28 12:06:13,2133,4476,0.1,3257,Light,#F2A359
81,2017-06-28 12:06:54,2133,4476,0.25,5734,Light,#F2A359
82,2017-06-29 10:06:23,2684,2835,0.084,1385,Light,#F2A359
83,2017-06-29 10:06:29,2684,2835,0.079,1430,Dark,#A4031F
84,2017-06-29 10:06:47,2684,2835,0.084,1338,Dark,#A4031F
85,2017-06-29 11:06:29,2684,2835,0.084,1387,Light,#F2A359
86,2017-06-29 11:06:45,2684,2835,0.08,1324,Medium,#DB9065
87,2017-06-29 14:06:06,1162,3702,0.06,1610,Dark,#A4031F
88,2017-06-29 14:06:27,2684,3702,0.0999,1396,Medium,#DB9065
89,2017-06-29 15:06:10,1162,4476,0.08,8954,Medium,#DB9065
90,2017-06-29 15:06:39,2684,335,0.0844259038537942,1397,Dark,#A4031F
91,2017-06-29 15:06:43,1162,4476,0.12,9371,Light,#F2A359
92,2017-06-29 15:06:43,1162,3702,0.1,8432,Medium,#DB9065
93,2017-06-29 16:06:04,3702,2835,0.13,8673,Medium,#DB9065
94,2017-06-29 16:06:07,2835,4940,0.2,2897,Dark,#A4031F
95,2017-06-29 16:06:11,1162,3568,0.15,2916,Dark,#A4031F
96,2017-06-29 16:06:19,1162,3702,0.08,1592,Light,#F2A359
97,2017-06-29 16:06:19,1162,3568,0.12,4969,Medium,#DB9065
98,2017-06-29 16:06:24,3702,3568,0.15,3544,Albino,#F2DC5D
99,2017-06-29 16:06:25,1162,4940,0.12,2574,Dark,#A4031F
100,2017-06-29 16:06:28,3702,3568,0.16,3413,Medium,#DB9065
101,2017-06-29 16:06:59,2684,3702,0.08,1401,Dark,#A4031F
102,2017-06-29 17:06:55,764,1803,0.5,8967,Albino,#F2DC5D
103,2017-06-29 19:06:09,1903,282,0.29,3614,Medium,#DB9065
104,2017-06-29 19:06:16,4476,4932,0.19,8781,Light,#F2A359
105,2017-06-29 20:06:03,2835,4476,0.2,2801,Dark,#A4031F
106,2017-06-29 21:06:12,1333,4476,0.19,7078,Light,#F2A359
107,2017-06-29 22:06:07,3702,4476,0.14,5340,Dark,#A4031F
108,2017-06-29 22:06:08,4476,2835,1.89,1374,Non-human,#8DFFCD
109,2017-06-29 22:06:53,2684,4476,0.15,1155,Dark,#A4031F
110,2017-06-30 01:06:20,4476,5015,0.19,5104,Light,#F2A359
111,2017-06-30 05:06:17,1333,2171,0.2,7485,Dark,#A4031F
112,2017-06-30 05:06:22,1333,2684,0.2,9863,Dark,#A4031F
113,2017-06-30 16:06:39,3702,2835,0.14,4827,Light,#F2A359
114,2017-06-30 16:06:43,1333,4940,0.2,7739,Medium,#DB9065
115,2017-06-30 18:06:33,5516,4317,0.2,5591,Light,#F2A359
116,2017-06-30 18:06:54,5516,1903,0.14,9513,Albino,#F2DC5D
117,2017-06-30 19:06:02,5516,4317,0.145,5483,Light,#F2A359
118,2017-06-30 19:06:17,3702,4317,0.18,4509,Light,#F2A359
119,2017-06-30 19:06:29,4476,1903,0.19,3257,Light,#F2A359
120,2017-06-30 19:06:31,4476,4317,0.19,1257,Dark,#A4031F
121,2017-06-30 19:06:31,5516,4317,0.15,4636,Light,#F2A359
122,2017-06-30 19:06:36,4476,4317,0.19,1054,Light,#F2A359
123,2017-06-30 19:06:41,3702,4317,0.175,7276,Albino,#F2DC5D
124,2017-06-30 19:06:55,2835,5482,0.3,3829,Albino,#F2DC5D
125,2017-06-30 19:06:57,2835,4317,0.2,1486,Medium,#DB9065
126,2017-06-30 19:06:58,4476,4317,0.19,4025,Dark,#A4031F
127,2017-06-30 19:06:59,2684,4317,0.15,1143,Dark,#A4031F
128,2017-06-30 20:06:11,4476,3702,0.19,8954,Medium,#DB9065
129,2017-06-30 20:06:23,4476,3702,0.19,5340,Dark,#A4031F
130,2017-06-30 20:06:23,4476,1664,2.29,1886,Non-human,#8DFFCD
131,2017-07-01 17:07:24,2133,5015,0.35,9303,Medium,#DB9065
132,2017-07-01 19:07:05,4476,4317,0.19,1155,Dark,#A4031F
133,2017-07-01 19:07:12,4476,4317,0.19,5624,Light,#F2A359
134,2017-07-01 19:07:35,5222,4317,0.18,2147,Light,#F2A359
135,2017-07-01 19:07:49,4476,4317,0.19,6208,Medium,#DB9065
136,2017-07-01 20:07:28,2835,4317,0.2,1686,Dark,#A4031F
137,2017-07-01 23:07:34,1903,189,0.2,6140,Dark,#A4031F
138,2017-07-01 23:07:50,5516,335,0.22559553397315796,3611,Light,#F2A359
139,2017-07-01 23:07:53,1333,335,0.2403571019800847,7243,Dark,#A4031F
140,2017-07-02 06:07:04,2835,2171,0.2,4307,Medium,#DB9065
141,2017-07-02 08:07:04,1687,1903,0.29,3653,Medium,#DB9065
142,2017-07-02 11:07:29,5222,335,0.20112767728751987,2769,Medium,#DB9065
143,2017-07-02 12:07:05,2684,4317,0.21,2232,Medium,#DB9065
144,2017-07-02 12:07:14,3702,189,0.2,9571,Dark,#A4031F
145,2017-07-02 12:07:29,2835,4317,0.2,7319,Albino,#F2DC5D
146,2017-07-02 13:07:17,2835,4317,0.2,4305,Medium,#DB9065
147,2017-07-02 13:07:42,2835,4317,0.2,7513,Medium,#DB9065
148,2017-07-02 13:07:42,2835,4317,0.2,8477,Medium,#DB9065
149,2017-07-02 14:07:02,2684,4476,0.21,1211,Dark,#A4031F
150,2017-07-02 14:07:12,1333,5790,0.24,6594,Albino,#F2DC5D
151,2017-07-02 14:07:17,2835,4476,0.3,1859,Medium,#DB9065
152,2017-07-02 14:07:31,3702,4476,0.21,6909,Medium,#DB9065
153,2017-07-02 14:07:33,1333,4476,0.3,6415,Albino,#F2DC5D
154,2017-07-02 14:07:46,3568,4476,0.33,7343,Medium,#DB9065
155,2017-07-02 14:07:57,2835,5790,0.25,5297,Albino,#F2DC5D
156,2017-07-02 16:07:12,2133,2563,0.25,6222,Albino,#F2DC5D
157,2017-07-02 17:07:03,2835,3568,0.2,8233,Medium,#DB9065
158,2017-07-02 17:07:44,5516,3568,0.25,5280,Light,#F2A359
159,2017-07-02 17:07:58,2133,4476,0.35,6030,Medium,#DB9065
160,2017-07-02 20:07:42,2133,189,0.25,8692,Light,#F2A359
161,2017-07-02 21:07:25,2133,5790,0.25,9671,Albino,#F2DC5D
162,2017-07-02 21:07:38,1333,2563,0.3,7475,Albino,#F2DC5D
163,2017-07-02 21:07:52,2703,2835,2.5,2329,Non-human,#8DFFCD
164,2017-07-02 23:07:16,2133,189,1.0,2766,Light,#F2A359
165,2017-07-03 00:07:10,1162,3702,0.25,3416,Light,#F2A359
166,2017-07-03 03:07:27,1162,3702,0.18,8832,Light,#F2A359
167,2017-07-03 04:07:22,1162,367,0.18,3371,Dark,#A4031F
168,2017-07-03 04:07:22,1162,5790,0.18,4126,Medium,#DB9065
169,2017-07-03 04:07:31,1162,5790,0.12,4538,Light,#F2A359
170,2017-07-03 05:07:06,1162,5790,0.18,4840,Dark,#A4031F
171,2017-07-03 06:07:01,2133,5275,0.25,5637,Dark,#A4031F
172,2017-07-03 06:07:13,1162,5790,0.24,2259,Medium,#DB9065
173,2017-07-03 06:07:26,1162,5275,0.18,6927,Medium,#DB9065
174,2017-07-03 06:07:31,1903,4476,0.19,9926,Medium,#DB9065
175,2017-07-03 06:07:36,1162,4476,0.35,9235,Light,#F2A359
176,2017-07-03 06:07:41,1687,5275,0.3,9420,Dark,#A4031F
177,2017-07-03 08:07:38,1162,5275,0.22,1236,Light,#F2A359
178,2017-07-03 08:07:57,2836,2563,1.0,2711,Non-human,#8DFFCD
179,2017-07-03 13:07:38,3702,5275,0.22,7442,Medium,#DB9065
180,2017-07-03 14:07:09,5805,5275,0.25,5357,Light,#F2A359
181,2017-07-03 14:07:09,1162,5275,0.24,4670,Light,#F2A359
182,2017-07-03 14:07:19,1162,5275,0.35,7758,Dark,#A4031F
183,2017-07-03 15:07:14,2836,1664,8.001,5795,Non-human,#8DFFCD
184,2017-07-03 16:07:03,5222,1664,0.4834,9661,Medium,#DB9065
185,2017-07-03 16:07:48,2133,4476,0.25,9520,Albino,#F2DC5D
186,2017-07-03 17:07:32,3702,4317,0.25,3214,Light,#F2A359
187,2017-07-03 17:07:48,2836,4476,4.0,6965,Non-human,#8DFFCD
188,2017-07-03 20:07:19,3702,1946,0.01,8432,Medium,#DB9065
189,2017-07-03 21:07:28,2835,3702,0.235,5231,Light,#F2A359
190,2017-07-03 21:07:33,3702,4317,0.24,1396,Medium,#DB9065
191,2017-07-03 22:07:23,4476,3447,0.49,6548,Albino,#F2DC5D
192,2017-07-03 23:07:04,1162,3447,0.28,9279,Medium,#DB9065
193,2017-07-03 23:07:09,1162,3447,0.3,8690,Light,#F2A359
194,2017-07-03 23:07:09,5516,3447,0.3,7595,Light,#F2A359
195,2017-07-03 23:07:14,1925,3447,0.3,5633,Dark,#A4031F
196,2017-07-03 23:07:26,2835,3447,0.3,9785,Light,#F2A359
197,2017-07-03 23:07:28,1162,3447,0.3,3415,Light,#F2A359
198,2017-07-03 23:07:28,1903,3447,0.3,6103,Light,#F2A359
199,2017-07-03 23:07:29,5516,3447,0.333,5408,Light,#F2A359
200,2017-07-03 23:07:29,5790,2171,0.32,4840,Dark,#A4031F
201,2017-07-03 23:07:29,1903,3447,0.33,3045,Light,#F2A359
202,2017-07-03 23:07:30,1162,2171,0.35,2084,Medium,#DB9065
203,2017-07-03 23:07:32,5516,3447,0.3,3710,Light,#F2A359
204,2017-07-03 23:07:32,1925,3447,0.3,8878,Albino,#F2DC5D
205,2017-07-03 23:07:35,1162,3447,0.28,9814,Light,#F2A359
206,2017-07-03 23:07:39,3568,2171,0.32,5007,Albino,#F2DC5D
207,2017-07-03 23:07:44,5805,3447,0.3,4040,Dark,#A4031F
208,2017-07-03 23:07:50,2835,3447,0.235,6039,Medium,#DB9065
209,2017-07-03 23:07:54,2133,3447,0.25,8695,Medium,#DB9065
210,2017-07-04 00:07:02,3702,3447,0.34,6446,Dark,#A4031F
211,2017-07-04 00:07:17,1162,3447,0.32,8646,Light,#F2A359
212,2017-07-04 01:07:02,2835,3447,0.235,7329,Light,#F2A359
213,2017-07-04 01:07:31,1903,3447,0.39,8255,Medium,#DB9065
214,2017-07-04 01:07:41,1162,3447,0.32,8093,Medium,#DB9065
215,2017-07-04 01:07:52,5790,3447,0.29,4538,Light,#F2A359
216,2017-07-04 02:07:39,2835,3702,0.235,6130,Light,#F2A359
217,2017-07-04 03:07:11,3702,997,0.38,3310,Light,#F2A359
218,2017-07-04 03:07:21,5790,997,0.33,4126,Medium,#DB9065
219,2017-07-04 03:07:59,2835,997,0.4,5084,Light,#F2A359
220,2017-07-04 04:07:06,2835,1664,0.35,5094,Medium,#DB9065
221,2017-07-04 04:07:13,4206,997,0.44,6483,Dark,#A4031F
222,2017-07-04 04:07:32,2133,1664,0.49,9102,Light,#F2A359
223,2017-07-04 04:07:49,3702,5717,0.32,3639,Light,#F2A359
224,2017-07-04 04:07:54,2133,3702,0.25,9518,Light,#F2A359
225,2017-07-04 09:07:29,4476,2563,1.5,9926,Medium,#DB9065
226,2017-07-04 12:07:09,2684,3447,0.25,1290,Light,#F2A359
227,2017-07-04 12:07:25,2684,4317,0.25,1505,Dark,#A4031F
228,2017-07-04 12:07:25,2684,4476,0.25,1467,Medium,#DB9065
229,2017-07-04 12:07:31,2684,4317,0.25,1284,Light,#F2A359
230,2017-07-04 12:07:32,1903,3447,0.35,2722,Light,#F2A359
231,2017-07-04 12:07:43,2684,3447,0.25,1331,Medium,#DB9065
232,2017-07-04 12:07:43,2684,3447,0.25,1359,Dark,#A4031F
233,2017-07-04 12:07:56,2684,4317,0.25,1466,Medium,#DB9065
234,2017-07-04 12:07:57,2684,3447,0.25,1503,Dark,#A4031F
235,2017-07-04 13:07:36,1162,3447,0.28,6996,Light,#F2A359
236,2017-07-04 13:07:48,2684,3447,0.355,1615,Light,#F2A359
237,2017-07-04 14:07:09,5516,2684,0.24,4889,Light,#F2A359
238,2017-07-04 14:07:40,4476,2684,7.9,6965,Non-human,#8DFFCD
239,2017-07-04 14:07:57,764,335,0.75,8840,Medium,#DB9065
240,2017-07-04 15:07:12,1687,4161,0.4998,3677,Dark,#A4031F
241,2017-07-04 15:07:12,2684,3702,0.25,1394,Medium,#DB9065
242,2017-07-04 15:07:12,3702,335,0.47,4362,Medium,#DB9065
243,2017-07-04 15:07:23,5222,3702,0.31,3419,Medium,#DB9065
244,2017-07-04 15:07:46,5516,3447,0.28,3937,Light,#F2A359
245,2017-07-04 15:07:46,5516,3447,0.29,5593,Albino,#F2DC5D
246,2017-07-04 15:07:59,3702,3447,0.38,3507,Dark,#A4031F
247,2017-07-04 19:07:01,2684,2171,0.355,1560,Dark,#A4031F
248,2017-07-04 20:07:07,3568,2171,0.35,6426,Dark,#A4031F
249,2017-07-04 20:07:16,2133,2171,0.35,6029,Medium,#DB9065
250,2017-07-04 20:07:30,5790,2171,0.39,5297,Albino,#F2DC5D
251,2017-07-04 20:07:38,5222,335,0.431,8085,Dark,#A4031F
252,2017-07-04 20:07:57,3702,2171,0.29,7275,Medium,#DB9065
253,2017-07-04 21:07:00,2684,3568,0.25,1463,Dark,#A4031F
254,2017-07-04 21:07:44,3702,3568,0.26,4842,Medium,#DB9065
255,2017-07-04 22:07:12,2708,4476,2.5,2338,Non-human,#8DFFCD
256,2017-07-05 09:07:34,4476,5432,0.35,2801,Dark,#A4031F
257,2017-07-05 10:07:00,5805,5432,0.33,5147,Medium,#DB9065
258,2017-07-05 10:07:14,2835,5432,0.25,5802,Dark,#A4031F
259,2017-07-05 10:07:33,2133,3702,0.25,9969,Light,#F2A359
260,2017-07-05 10:07:54,4476,5432,0.35,1211,Dark,#A4031F
261,2017-07-05 10:07:54,2835,5432,0.35,8356,Medium,#DB9065
262,2017-07-05 10:07:56,1903,5432,0.29,9435,Medium,#DB9065
263,2017-07-05 15:07:03,2133,4476,0.35,9678,Dark,#A4031F
264,2017-07-05 15:07:20,2133,3702,0.25,6524,Medium,#DB9065
265,2017-07-05 17:07:07,2133,3447,0.31,6252,Medium,#DB9065
266,2017-07-05 20:07:33,2835,3702,0.235,5536,Medium,#DB9065
267,2017-07-05 20:07:46,2835,4940,0.235,2694,Dark,#A4031F
268,2017-07-05 21:07:15,2133,3447,0.41,9961,Light,#F2A359
269,2017-07-05 21:07:53,2133,3447,0.41,9898,Dark,#A4031F
270,2017-07-05 21:07:58,2128,2563,0.5,2116,Albino,#F2DC5D
271,2017-07-06 12:07:27,2133,3447,0.39,3233,Medium,#DB9065
272,2017-07-06 15:07:39,2684,4670,0.479,1665,Albino,#F2DC5D
273,2017-07-06 16:07:37,4670,1946,0.3,1146,Light,#F2A359
274,2017-07-06 17:07:21,2133,1903,0.39,6026,Light,#F2A359
275,2017-07-06 19:07:40,3702,1664,0.6,8958,Albino,#F2DC5D
276,2017-07-06 19:07:43,2133,1946,0.39,7828,Light,#F2A359
277,2017-07-06 20:07:03,2835,1946,0.235,2280,Medium,#DB9065
278,2017-07-06 20:07:23,1925,776,0.5,5545,Albino,#F2DC5D
279,2017-07-06 20:07:39,5805,1946,0.25,5933,Light,#F2A359
280,2017-07-06 21:07:24,1664,3702,0.25,8183,Albino,#F2DC5D
281,2017-07-06 22:07:21,3692,4670,1.0,8713,Albino,#F2DC5D
282,2017-07-06 22:07:38,2133,1664,0.39,8515,Light,#F2A359
283,2017-07-06 22:07:57,1664,4670,0.48,6592,Light,#F2A359
284,2017-07-07 14:07:17,2133,3447,0.39,8230,Medium,#DB9065
285,2017-07-07 15:07:50,2133,4476,0.39,2621,Light,#F2A359
286,2017-07-07 17:07:17,2133,1664,0.35,8524,Dark,#A4031F
287,2017-07-07 17:07:41,4576,3447,0.4,9870,Dark,#A4031F
288,2017-07-07 18:07:12,1664,3447,0.1,3624,Medium,#DB9065
289,2017-07-07 18:07:25,4576,1664,0.6,4468,Medium,#DB9065
290,2017-07-07 19:07:01,2836,4670,8.0,4178,Non-human,#8DFFCD
291,2017-07-07 19:07:05,1664,3447,0.45,8976,Medium,#DB9065
292,2017-07-07 19:07:05,5805,3447,0.38,6696,Light,#F2A359
293,2017-07-07 19:07:05,1946,3447,0.38,6524,Medium,#DB9065
294,2017-07-07 19:07:12,2133,3447,0.39,5260,Medium,#DB9065
295,2017-07-07 19:07:13,2835,3447,0.35,1856,Dark,#A4031F
296,2017-07-07 19:07:32,3702,3447,0.24,5880,Light,#F2A359
297,2017-07-07 19:07:32,3702,3447,0.24,1401,Dark,#A4031F
298,2017-07-07 19:07:41,5222,1664,0.9,3795,Dark,#A4031F
299,2017-07-07 19:07:42,2684,3447,0.34,1633,Dark,#A4031F
300,2017-07-07 19:07:42,2684,3447,0.25,1464,Light,#F2A359
301,2017-07-07 19:07:43,5805,3447,0.48,6780,Medium,#DB9065
302,2017-07-07 19:07:44,4476,4670,2.49,2338,Non-human,#8DFFCD
303,2017-07-07 19:07:48,5805,3447,0.33,5653,Dark,#A4031F
304,2017-07-07 19:07:49,1664,3447,0.25,9055,Light,#F2A359
305,2017-07-07 19:07:52,4476,3447,0.29,6909,Medium,#DB9065
306,2017-07-07 19:07:52,4940,3447,0.3,836,Medium,#DB9065
307,2017-07-07 19:07:52,3702,3447,0.29,3121,Light,#F2A359
308,2017-07-07 19:07:52,3702,3447,0.29,1012,Medium,#DB9065
309,2017-07-07 19:07:52,1946,3447,0.27,5933,Light,#F2A359
310,2017-07-07 19:07:57,2133,3447,0.39,6454,Dark,#A4031F
311,2017-07-07 20:07:09,1903,4670,0.6,8414,Albino,#F2DC5D
312,2017-07-07 20:07:37,5805,4670,0.68,6728,Albino,#F2DC5D
313,2017-07-07 20:07:46,1903,4670,0.4,4130,Albino,#F2DC5D
314,2017-07-07 20:07:50,1903,4670,1.6,4129,Light,#F2A359
315,2017-07-07 20:07:57,1903,4670,0.9,5713,Albino,#F2DC5D
316,2017-07-07 21:07:17,4940,2563,0.95,249,Light,#F2A359
317,2017-07-07 21:07:23,4940,2563,0.95,404,Light,#F2A359
318,2017-07-07 22:07:59,5743,2563,1.49,1684,Dark,#A4031F
319,2017-07-08 01:07:33,2835,1664,0.35,5988,Light,#F2A359
320,2017-07-08 01:07:47,2133,1664,0.35,8326,Light,#F2A359
321,2017-07-08 02:07:20,4684,3702,0.29,1212,Dark,#A4031F
322,2017-07-08 04:07:02,4476,4107,0.79,9921,Albino,#F2DC5D
323,2017-07-08 04:07:18,5743,4107,1.49,2857,Medium,#DB9065
324,2017-07-08 06:07:12,2133,5790,0.35,8425,Light,#F2A359
325,2017-07-08 06:07:53,2835,5790,0.3,3665,Medium,#DB9065
326,2017-07-08 08:07:02,5790,1903,0.77,3665,Medium,#DB9065
327,2017-07-08 10:07:08,2133,4576,0.39,9105,Light,#F2A359
328,2017-07-08 10:07:09,2133,4576,0.39,7938,Light,#F2A359
329,2017-07-08 10:07:17,2133,4576,0.39,1083,Medium,#DB9065
330,2017-07-08 10:07:20,1925,4576,0.4,1841,Dark,#A4031F
331,2017-07-08 10:07:20,2684,4576,0.36,1565,Light,#F2A359
332,2017-07-08 10:07:25,2133,4576,0.39,8800,Albino,#F2DC5D
333,2017-07-08 10:07:36,4476,4576,0.39,7343,Medium,#DB9065
334,2017-07-08 10:07:37,2684,4576,0.41,1648,Medium,#DB9065
335,2017-07-08 10:07:37,4476,4576,0.39,7078,Light,#F2A359
336,2017-07-08 10:07:37,2133,4576,0.39,7419,Dark,#A4031F
337,2017-07-08 10:07:40,1946,4576,0.37,1146,Light,#F2A359
338,2017-07-08 10:07:42,2133,4576,0.39,7876,Light,#F2A359
339,2017-07-08 10:07:45,4476,4576,0.39,1859,Medium,#DB9065
340,2017-07-08 10:07:46,2133,4576,0.39,6626,Dark,#A4031F
341,2017-07-08 10:07:47,2133,4576,0.39,9035,Dark,#A4031F
342,2017-07-08 10:07:54,2684,4576,0.41,1737,Medium,#DB9065
343,2017-07-08 15:07:52,3702,1664,0.45,1216,Light,#F2A359
344,2017-07-08 20:07:00,2978,2563,0.4,8417,Albino,#F2DC5D
345,2017-07-08 20:07:24,2133,4476,0.41,9530,Medium,#DB9065
346,2017-07-09 06:07:52,1946,1903,0.3,2280,Medium,#DB9065
347,2017-07-09 18:07:32,5222,3447,0.37,8854,Albino,#F2DC5D
348,2017-07-09 18:07:49,2684,2242,0.34,1641,Light,#F2A359
349,2017-07-09 18:07:58,2684,3447,0.37,1530,Albino,#F2DC5D
350,2017-07-09 20:07:22,2835,179,0.325,7119,Light,#F2A359
351,2017-07-09 20:07:22,2835,179,0.325,3403,Medium,#DB9065
352,2017-07-09 23:07:01,4576,1664,0.5,2475,Dark,#A4031F
353,2017-07-09 23:07:38,1162,1664,0.41,4996,Medium,#DB9065
354,2017-07-10 04:07:00,4576,2259,0.4,5277,Medium,#DB9065
355,2017-07-10 11:07:36,4476,4317,0.39,6768,Light,#F2A359
356,2017-07-10 12:07:14,4576,189,0.4,1864,Medium,#DB9065
357,2017-07-10 13:07:00,5805,5374,0.4,7205,Dark,#A4031F
358,2017-07-10 15:07:07,3226,3447,0.001,8815,Albino,#F2DC5D
359,2017-07-10 15:07:19,3226,2563,0.0,4663,Light,#F2A359
360,2017-07-10 16:07:00,5516,3447,0.99,3712,Medium,#DB9065
361,2017-07-10 19:07:42,1903,5391,0.5,6023,Medium,#DB9065
362,2017-07-10 20:07:41,1162,5808,0.41,8516,Light,#F2A359
363,2017-07-10 20:07:49,5805,2242,0.52,6601,Dark,#A4031F
364,2017-07-10 21:07:14,3226,2242,0.74,9010,Medium,#DB9065
365,2017-07-10 21:07:20,4476,335,0.5905697817254086,6030,Medium,#DB9065
