,id,url,date,content,username,replyCount,retweetCount,likeCount,retweetedTweet,mentionedUsers
0,1467871414631940098,https://twitter.com/deanm0riarty/status/1467871414631940098,2021-12-06 14:59:51+00:00,"@misyrlena @Quicktake @gardnerakayla @crypto @wealth Is there more white males (read: incels) buying these things than women or people of darker skin color? 

Seems Identification-based, kinda. I’d buy a crypto punk that looks like me vs on that doesn’t.",deanm0riarty,6,0,18,,"[User(username='misyrlena', id=20419538, displayname='Misyrlena Egkolfopoulou', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Quicktake', id=252751061, displayname='Bloomberg Quicktake', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='gardnerakayla', id=1032374795424477184, displayname='Akayla Gardner', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='crypto', id=928759224599040001, displayname='Bloomberg Crypto', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='wealth', id=1668256296, displayname='Bloomberg Wealth', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
1,1459361159446876162,https://twitter.com/GuerrillaThink/status/1459361159446876162,2021-11-13 03:23:08+00:00,"@RUFF_DRAFT judge us by our avatars, not our skin color. 
give us access based on our merit, not our perceived identity/class. 
but you're nobody unless you BAYC / cryptopunk. 
NFTNYC = pockets of diversity, yet headlines were white male dominated. 
infiltrate the tech -&gt; culture will follow",GuerrillaThink,0,1,6,,"[User(username='RUFF_DRAFT', id=392482518, displayname='RUFFDRAFT.eth', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
2,1454905925353893889,https://twitter.com/linemoodraw/status/1454905925353893889,2021-10-31 20:19:38+00:00,"Giraffe Pop 04 Arowana
Adopt Arowana fish skin color
🔗Buy here ⬇️
https://t.co/Q7C3OXdwBY

#Linemoodraw
#NFT #nftshilling #nftcollector #nftcommunity #opensea #rarible #NFTTHAILAND #OpenSeaNFT #nftcreator #NFTcollection #cryptoart #CRYPTOPUNK #cryptopunks #giraffe #arowana https://t.co/rfFy3bqOqI",linemoodraw,1,0,4,,
3,1454905185659068424,https://twitter.com/linemoodraw/status/1454905185659068424,2021-10-31 20:16:41+00:00,"Giraffe Pop 04 Arowana
Adopt Arowana fish skin color
🔗Selling
https://t.co/Q7C3OXdwBY

#Linemoodraw
#NFT #nftshilling #nftcollector #nftcommunity #opensea #rarible #NFTTHAILAND #OpenSeaNFT #nftcreator #NFTcollection #cryptoart #CRYPTOPUNK #cryptopunks #giraffe #arowana https://t.co/M2Q6KvS1Lr",linemoodraw,0,0,2,,
4,1395244540756434944,https://twitter.com/ericprhodes/status/1395244540756434944,2021-05-20 05:06:35+00:00,"as a reminder, here's an example of how Sotheyby's mktg remixed the CryptoPunk they are selling for their marketing materials. missing the point completely that the rarity (aka its value) has everything to do with the skin color type - alien.

https://t.co/SAAfotv0xF",ericprhodes,0,0,3,,
5,1353146709703061504,https://twitter.com/berkozdemir/status/1353146709703061504,2021-01-24 01:04:50+00:00,"Lol tonight I had remixed the alien cryptopunk with green skin color and custom accessory for fun (actually it is for my future dataset of @bganpunks for new weirdness) , and saw the huge sale happened right afterwards https://t.co/B0D9SdFLG1",berkozdemir,0,1,7,,"[User(username='bganpunks', id=1319713097108606976, displayname='Bastard Gan Punks', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
